episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
100,23.0,3.634230005158817,0.8431967304855577,-22.84860094879767,30.0,0.6944135769586154,[30.0, 0.6944135769586154],3.2248551008765594,False,True,6.449710201753119,7,16.635021275568313,862.056,in_progress,0.0
100,24.0,3.703082653779935,0.8176682319737963,-22.057722168260987,17.58297911241872,0.6057098940602512,[17.58297911241872, 0.6057098940602512],3.4317739013358057,False,True,6.8635478026716115,8,16.635021275568313,862.102,in_progress,0.0
100,25.0,3.7586882172130593,0.7992609970632572,-21.187397761518213,30.0,0.8750280207168093,[30.0, 0.8750280207168093],3.598884794501155,False,True,7.19776958900231,8,16.635021275568313,862.194,in_progress,0.0
100,26.0,3.8122761622003556,0.7853614685230996,-19.728932247306773,30.0,0.8182248785278623,[30.0, 0.8182248785278623],3.7599381285022235,False,True,7.519876257004447,8,16.635021275568313,862.254,in_progress,0.0
100,27.0,3.875945551324313,0.7740280183527595,-17.30679920999033,-2.521552728991484,0.5,[-2.521552728991484, 0.5],3.9512954503525552,False,True,7.9025909007051105,9,16.635021275568313,862.321,in_progress,0.0
100,28.0,3.9866605289161154,0.7652792283768312,-12.092858478421263,22.728162475656774,0.5,[22.728162475656774, 0.5],4.284061073726653,False,True,8.568122147453305,9,16.635021275568313,862.433,in_progress,0.0
100,29.0,4.045397035522283,0.7616300378723972,-10.09708953325172,-10.076335133361688,0.5,[-10.076335133361688, 0.5],4.460601216530032,False,True,8.921202433060063,10,16.635021275568313,862.521,in_progress,0.0
100,30.0,4.073745342144613,0.7603634095678894,-9.179439013750947,30.0,0.5,[30.0, 0.5],18.183225305091362,False,True,9.091612652545681,10,16.635021275568313,862.591,in_progress,0.0
100,31.0,4.11642115476687,0.7610168537654944,-7.371485762366813,30.0,0.5,[30.0, 0.5],18.696301790953132,False,True,9.348150895476566,10,16.635021275568313,862.66,in_progress,0.0
100,32.0,4.1551257266490635,0.7651983667003959,-5.218220042849111,30.0,0.7017641961920467,[30.0, 0.7017641961920467],19.161661262526213,False,True,9.580830631263106,11,16.635021275568313,862.719,in_progress,0.0
100,33.0,4.206215125850238,0.7742792579878338,-2.0941429833184158,30.0,0.6669929510224215,[30.0, 0.6669929510224215],19.775946093519323,False,True,9.887973046759662,11,16.635021275568313,862.787,in_progress,0.0
100,34.0,4.250326408273811,0.7870791460470471,1.3144886431535043,30.0,1.0,[30.0, 1.0],20.306362131952273,False,True,10.153181065976137,11,16.635021275568313,862.86,in_progress,0.0
100,35.0,4.300521325134464,0.8089009480724291,6.129517800852752,3.682480126870857,0.6558313362317137,[3.682480126870857, 0.6558313362317137],20.909956327606764,False,True,10.454978163803382,11,16.635021275568313,862.923,in_progress,0.0
100,36.0,4.361139385931913,0.8382780306895582,11.28012970043166,30.0,0.5,[30.0, 0.5],5.40972601370115,False,True,10.8194520274023,12,16.635021275568313,862.994,in_progress,0.0
100,37.0,4.403306444141944,0.8662005040150355,15.969081049574598,20.023819136885656,1.0,[20.023819136885656, 1.0],5.536503167789934,False,True,11.073006335579867,12,16.635021275568313,863.06,in_progress,0.0
100,38.0,4.438916772839432,0.8927821002996832,19.695993294752643,-9.397040064196382,0.754955416423951,[-9.397040064196382, 0.754955416423951],5.64357063989027,False,True,11.28714127978054,12,16.635021275568313,863.124,in_progress,0.0
100,39.0,4.483145788638534,0.930475445044102,24.423607909878626,30.0,0.7796555313884402,[30.0, 0.7796555313884402],5.77655726432397,False,True,11.55311452864794,13,16.635021275568313,863.189,in_progress,0.0
100,40.0,4.5293710860641925,0.970493192590937,28.312466509088793,25.607017746327543,0.6690754662248629,[25.607017746327543, 0.6690754662248629],5.915546871400797,False,True,11.831093742801594,13,16.635021275568313,863.255,in_progress,0.0
100,41.0,4.571807198256398,1.015458875685485,32.743934784817114,30.0,0.9634053622879253,[30.0, 0.9634053622879253],6.043153734540426,False,True,12.086307469080852,13,16.635021275568313,863.329,in_progress,0.0
100,42.0,4.602266856238767,1.0536305890567081,36.40723516922582,30.0,0.8830569204657367,[30.0, 0.8830569204657367],6.134754373748243,False,True,12.269508747496486,13,16.635021275568313,863.394,in_progress,0.0
100,43.0,4.635011991346436,1.1024345085026266,40.96668993623714,-26.85120473532121,0.6332199352675063,[-26.85120473532121, 0.6332199352675063],6.23323781207378,False,True,12.46647562414756,14,16.635021275568313,863.46,in_progress,0.0
100,44.0,4.665026183301214,1.1572350295763385,45.95909599829938,-0.41808236897916373,0.9127577771307473,[-0.41808236897916373, 0.9127577771307473],6.323520351550946,False,True,12.647040703101892,14,16.635021275568313,863.521,in_progress,0.0
100,45.0,4.689969160996416,1.2043718248546862,49.36625536684936,-20.790812766202446,1.0,[-20.790812766202446, 1.0],6.398550367676963,False,True,12.797100735353926,14,16.635021275568313,863.589,in_progress,0.0
100,46.0,4.7171650969401995,1.2541635290222337,52.03112899070513,-3.7658293759491883,1.0,[-3.7658293759491883, 1.0],6.480355660732831,False,True,12.960711321465663,14,16.635021275568313,863.662,in_progress,0.0
100,47.0,4.752087070229766,1.3225953014909508,55.24299074747843,30.0,1.0,[30.0, 1.0],6.585406473400759,False,True,13.170812946801519,14,16.635021275568313,863.724,in_progress,0.0
100,48.0,4.775585424426361,1.3758410544454294,57.74806282939075,-9.558005240059483,0.8453634862314185,[-9.558005240059483, 0.8453634862314185],6.656102240757665,False,True,13.31220448151533,15,16.635021275568313,863.794,in_progress,0.0
100,49.0,4.804396204736262,1.454816465399899,61.644728270396506,-14.631352643387466,0.6994994813045733,[-14.631352643387466, 0.6994994813045733],6.742797788598716,False,True,13.485595577197431,15,16.635021275568313,863.86,in_progress,0.0
100,50.0,4.824844294192334,1.5083741924853267,63.41228190229009,-5.595608065635506,0.8272168465921946,[-5.595608065635506, 0.8272168465921946],6.804325744899013,False,True,13.608651489798026,15,16.635021275568313,863.926,in_progress,0.0
100,51.0,4.844420675220237,1.5646717843314433,65.14245802928062,-0.44959587519266364,1.0,[-0.44959587519266364, 1.0],6.863238216344035,False,True,13.72647643268807,15,16.635021275568313,863.981,in_progress,0.0
100,52.0,4.8675203826256555,1.629825483797215,66.55517305256282,-20.098656682376806,0.5,[-20.098656682376806, 0.5],6.932750818250588,False,False,13.865501636501175,15,16.635021275568313,864.062,in_progress,0.0
100,53.0,4.888696691022514,1.6872533918256727,67.27374019972243,-1.779692466680732,0.5972252118270784,[-1.779692466680732, 0.5972252118270784],6.996472564236961,False,False,13.992945128473922,15,16.635021275568313,864.119,in_progress,0.0
100,54.0,4.9076691100815415,1.7381336349906902,67.81295141783256,2.925339994750118,0.9818180922479092,[2.925339994750118, 0.9818180922479092],7.053561859145904,False,False,14.107123718291808,16,16.635021275568313,864.193,in_progress,0.0
100,55.0,4.922429408875563,1.7872346669915806,68.92932595387501,3.676260640971691,0.5443028745817966,[3.676260640971691, 0.5443028745817966],7.097988525920893,False,False,14.195977051841785,16,16.635021275568313,864.241,in_progress,0.0
100,56.0,4.936199193443674,1.8419912042404416,70.51541176711314,0.8164788654208266,0.5,[0.8164788654208266, 0.5],0.001,True,False,14.27889017062625,16,16.635021275568313,864.329,off_track,0.0
101,1.0,3.533170913123676,1.0621625975710225,0.04695305685130508,-30.0,0.5070016499491532,[-30.0, 0.5070016499491532],0.0,False,True,0.8427523592331864,6,16.635021275568313,864.791,prepare,0.0
101,2.0,3.5334968089298897,1.0621722929346364,0.04931239270250039,-30.0,0.9387181097778288,[-30.0, 0.9387181097778288],0.4223557391150483,False,True,0.8447114782300966,6,16.635021275568313,864.859,in_progress,0.0
101,3.0,3.5387987652737363,1.0620212589632398,0.02228753141629585,-30.0,0.9048055462821496,[-30.0, 0.9048055462821496],1.753166695104727,False,True,0.8765833475523634,6,16.635021275568313,864.924,in_progress,0.0
101,4.0,3.562670880336373,1.0583142893906956,-0.9937497989252648,1.9744171972749491,0.701276161160868,[1.9744171972749491, 0.701276161160868],2.0401582270278773,False,True,1.0200791135139387,7,16.635021275568313,864.991,in_progress,0.0
101,5.0,3.595685516132864,1.05474807197584,-1.7376731264848617,-22.46653288860164,1.0,[-22.46653288860164, 1.0],2.437069416641105,False,True,1.2185347083205524,7,16.635021275568313,865.055,in_progress,0.0
101,6.0,3.6420090652796837,1.047393746384867,-3.1794674208992992,19.363259286200815,0.8595273066232286,[19.363259286200815, 0.8595273066232286],2.9939727765157826,False,True,1.4969863882578913,7,16.635021275568313,865.123,in_progress,0.0
101,7.0,3.692113608317718,1.0400110491838424,-4.301935263959148,30.0,1.0,[30.0, 1.0],3.5963339304932953,False,True,1.7981669652466477,7,16.635021275568313,865.181,in_progress,0.0
101,8.0,3.740622799251665,1.0350563228081238,-4.647942937982974,30.0,0.9112381015553558,[30.0, 0.9112381015553558],4.179526642582446,False,True,2.089763321291223,8,16.635021275568313,865.258,in_progress,0.0
101,9.0,3.8055111732416704,1.0345869559716467,-3.557048377881029,4.438439247986842,1.0,[4.438439247986842, 1.0],4.9596664358351275,False,True,2.4798332179175637,8,16.635021275568313,865.323,in_progress,0.0
101,10.0,3.879986545565761,1.0411953714625446,-1.1065819078611918,-15.882558543034985,0.6221496923350717,[-15.882558543034985, 0.6221496923350717],5.8551040491410244,False,True,2.9275520245705122,9,16.635021275568313,865.39,in_progress,0.0
101,11.0,3.927751007187238,1.043857133549551,-0.20145934238099247,30.0,0.5880735530322647,[30.0, 0.5880735530322647],6.429381194175784,False,True,3.214690597087892,9,16.635021275568313,865.453,in_progress,0.0
101,12.0,3.9934086751936886,1.0475147307075101,0.6257988369386263,-15.638569225049496,0.9702251758614048,[-15.638569225049496, 0.9702251758614048],7.218790303963848,False,True,3.609395151981924,9,16.635021275568313,865.528,in_progress,0.0
101,13.0,4.056773714497238,1.0549170210944363,2.115756875553304,30.0,0.8503169979387333,[30.0, 0.8503169979387333],7.980654299277123,False,True,3.9903271496385617,10,16.635021275568313,865.594,in_progress,0.0
101,14.0,4.113590872404615,1.0637069545360025,3.6617514477257194,-3.5341316686784765,0.8776061315869994,[-3.5341316686784765, 0.8776061315869994],2.1659503124249637,False,True,4.331900624849927,10,16.635021275568313,865.639,in_progress,0.0
101,15.0,4.172621571458976,1.0748914414966535,5.302362594890645,-28.367983316014147,0.6790129160464615,[-28.367983316014147, 0.6790129160464615],2.34339339250384,False,True,4.68678678500768,11,16.635021275568313,865.725,in_progress,0.0
101,16.0,4.227066813118158,1.0833109468574724,6.060428395839055,-30.0,0.6160322463151835,[-30.0, 0.6160322463151835],2.5070502710527665,False,True,5.014100542105533,11,16.635021275568313,865.776,in_progress,0.0
101,17.0,4.286163009414808,1.0862230540353068,5.340706630839018,-1.3900328974066518,1.0,[-1.3900328974066518, 1.0],2.6846797565467506,False,True,5.369359513093501,11,16.635021275568313,865.851,in_progress,0.0
101,18.0,4.345486457698614,1.089341711192257,4.759663753749807,-22.078421395946272,0.5003297422629346,[-22.078421395946272, 0.5003297422629346],2.862992553735446,False,True,5.725985107470892,12,16.635021275568313,865.919,in_progress,0.0
101,19.0,4.395733774087886,1.0873636322206077,3.3297234254232544,-30.0,0.5,[-30.0, 0.5],3.0140187283420743,False,True,6.028037456684149,12,16.635021275568313,865.993,in_progress,0.0
101,20.0,4.442081165553771,1.082150550521777,1.5168276562871592,-30.0,0.943813256922506,[-30.0, 0.943813256922506],3.1533188713446125,False,True,6.306637742689225,12,16.635021275568313,866.053,in_progress,0.0
101,21.0,4.496545612477133,1.072148410381148,-1.1233858050669698,-28.9694205147315,0.8125783363801374,[-28.9694205147315, 0.8125783363801374],3.317010509177856,False,True,6.634021018355712,13,16.635021275568313,866.126,in_progress,0.0
101,22.0,4.5468138299103735,1.0571204336019964,-4.351494029054025,8.58910477659505,0.9450225264897969,[8.58910477659505, 0.9450225264897969],13.872332848875606,False,True,6.936166424437803,13,16.635021275568313,866.18,in_progress,0.0
101,23.0,4.59500325865552,1.0418540570219332,-7.038584477348224,30.0,0.5697896452494777,[30.0, 0.5697896452494777],14.451629480935186,False,True,7.225814740467593,13,16.635021275568313,866.262,in_progress,0.0
101,24.0,4.650671048628937,1.0240719623014538,-9.493653190846041,1.3809990288887626,0.9474174100188179,[1.3809990288887626, 0.9474174100188179],15.120824544566933,False,True,7.560412272283466,14,16.635021275568313,866.317,in_progress,0.0
101,25.0,4.703775315443004,1.0093457930538092,-10.798971725367954,-30.0,1.0,[-30.0, 1.0],3.939803659292871,False,True,7.879607318585742,14,16.635021275568313,866.39,in_progress,0.0
101,26.0,4.754498987057344,0.9911651842422784,-12.73898825589508,30.0,0.7275953126719803,[30.0, 0.7275953126719803],4.092241398953545,False,True,8.18448279790709,14,16.635021275568313,866.458,in_progress,0.0
101,27.0,4.8219202999315955,0.9664757722539455,-14.80020750332199,-30.0,0.8657403432163874,[-30.0, 0.8657403432163874],4.2948592096688865,False,True,8.589718419337773,15,16.635021275568313,866.528,in_progress,0.0
101,28.0,4.869969843609268,0.9478949663910798,-16.130066503376767,14.108469673228058,0.7190764273097333,[14.108469673228058, 0.7190764273097333],4.439258532714312,False,True,8.878517065428625,15,16.635021275568313,866.595,in_progress,0.0
101,29.0,4.931010549750351,0.922779483270937,-17.745947401599295,8.441113041081245,1.0,[8.441113041081245, 1.0],4.6226975182662535,False,True,9.245395036532507,16,16.635021275568313,866.657,in_progress,0.0
101,30.0,4.988874605140353,0.8974753447100898,-19.230505938844846,30.0,0.5224186501424899,[30.0, 0.5224186501424899],4.7965882836538265,False,True,9.593176567307653,16,16.635021275568313,866.716,in_progress,0.0
101,31.0,5.032503486752367,0.880366451474456,-19.657000843044916,30.0,1.0,[30.0, 1.0],4.92770247527591,False,True,9.85540495055182,16,16.635021275568313,866.799,in_progress,0.0
101,32.0,5.09510211244016,0.8611339096464722,-19.027753788913444,30.0,0.7718553158361887,[30.0, 0.7718553158361887],5.115831494352242,False,True,10.231662988704484,17,16.635021275568313,866.856,in_progress,0.0
101,33.0,5.163552409470685,0.8462743737092888,-17.15921920601836,20.83822980097544,0.9664689665717848,[20.83822980097544, 0.9664689665717848],5.321554144365689,False,True,10.643108288731378,17,16.635021275568313,866.926,in_progress,0.0
101,34.0,5.225925156975174,0.8358097299470713,-15.263217281156214,30.0,1.0,[30.0, 1.0],5.509015210958638,False,True,11.018030421917276,18,16.635021275568313,866.992,in_progress,0.0
101,35.0,5.28891397112214,0.831915432230016,-12.34220094079303,20.199700074914645,1.0,[20.199700074914645, 1.0],5.698333770013967,False,True,11.396667540027934,18,16.635021275568313,867.062,in_progress,0.0
101,36.0,5.361835646601758,0.8331061056834321,-8.635826976962107,30.0,0.8227505393792437,[30.0, 0.8227505393792437],23.670065788654107,False,True,11.835032894327053,19,16.635021275568313,867.129,in_progress,0.0
101,37.0,5.430140286476291,0.8402255090973949,-4.745429198972271,30.0,0.5,[30.0, 0.5],24.491316665223902,False,True,12.245658332611951,19,16.635021275568313,867.195,in_progress,0.0
101,38.0,5.499108767685729,0.8607552532091283,1.2993441217976591,-0.9285004608475731,0.6064163626693582,[-0.9285004608475731, 0.6064163626693582],25.320624280169646,False,True,12.660312140084823,19,16.635021275568313,867.261,in_progress,0.0
101,39.0,5.5526408067810245,0.8822584141458114,5.975630649783868,27.401151188477364,0.8156849216843064,[27.401151188477364, 0.8156849216843064],25.964338674794607,False,True,12.982169337397304,20,16.635021275568313,867.325,in_progress,0.0
101,40.0,5.603864702886581,0.9086082602806012,10.795063730400019,-4.4598253251937265,0.5,[-4.4598253251937265, 0.5],6.645082663909766,False,True,13.290165327819532,20,16.635021275568313,867.387,in_progress,0.0
101,41.0,5.648117041630169,0.9345901232502236,14.986784550440522,-8.400468062534447,0.6323787405648842,[-8.400468062534447, 0.6323787405648842],6.778124671854258,False,True,13.556249343708515,20,16.635021275568313,867.458,in_progress,0.0
101,42.0,5.696311892107041,0.9645473731815901,18.760543007034915,3.485559379951347,0.9229028691358572,[3.485559379951347, 0.9229028691358572],6.923021679704558,False,True,13.846043359409116,21,16.635021275568313,867.53,in_progress,0.0
101,43.0,5.739037042982333,0.9909694463616392,21.387307755820203,-27.82812748742808,0.5901349330889756,[-27.82812748742808, 0.5901349330889756],7.051476519164638,False,True,14.102953038329275,21,16.635021275568313,867.59,in_progress,0.0
101,44.0,5.789182422976582,1.0240875464276136,24.214347090605386,-30.0,0.7164246402312262,[-30.0, 0.7164246402312262],7.202239019494893,False,True,14.404478038989787,21,16.635021275568313,867.653,in_progress,0.0
101,45.0,5.8388341868191125,1.05101233549061,25.163666379582924,17.87033804553819,1.0,[17.87033804553819, 1.0],7.351510338124342,False,True,14.703020676248684,22,16.635021275568313,867.728,in_progress,0.0
101,46.0,5.893951490442939,1.074884631630035,24.686391179501136,30.0,0.7353989043313462,[30.0, 0.7353989043313462],7.517207154700922,False,True,15.034414309401845,22,16.635021275568313,867.79,in_progress,0.0
101,47.0,5.944530488466361,1.1026426420278184,25.667247809939408,2.734966228457644,1.0,[2.734966228457644, 1.0],7.669269762349115,False,True,15.33853952469823,22,16.635021275568313,867.847,in_progress,0.0
101,48.0,5.996223646579538,1.1346574160095564,27.122619403463734,-1.2829225925410235,0.6927446119183687,[-1.2829225925410235, 0.6927446119183687],7.824686878491615,False,True,15.64937375698323,23,16.635021275568313,867.93,in_progress,0.0
101,49.0,6.045823263572178,1.1648247951798365,28.085697247863212,-12.997446142191073,1.0,[-12.997446142191073, 1.0],7.97378032466432,False,True,15.94756064932864,23,16.635021275568313,867.991,in_progress,0.0
101,50.0,6.098460797043974,1.190382800348974,27.559720879415252,21.958064915264444,0.8619958138410166,[21.958064915264444, 0.8619958138410166],8.13202015993193,False,True,16.26404031986386,23,16.635021275568313,868.059,in_progress,0.0
101,51.0,6.1552005225399355,1.2194227715265398,27.42783523056893,18.274329453063693,0.5038912540003657,[18.274329453063693, 0.5038912540003657],8.30259363861868,False,True,16.60518727723736,24,16.635021275568313,868.111,in_progress,0.0
101,52.0,6.211231416309654,1.2518142697413257,28.119382950659173,30.0,0.5,[30.0, 0.5],8.497811419948084,False,True,16.995622839896168,24,16.635021275568313,868.194,in_progress,0.0
101,53.0,6.25850540743542,1.282364769342377,29.207198145820218,13.034514079033869,0.8472582482316477,[13.034514079033869, 0.8472582482316477],8.64412100892468,False,True,17.28824201784936,25,16.635021275568313,868.251,in_progress,0.0
101,54.0,6.301539874092816,1.31268205329137,30.44102977665691,-22.161914954738403,0.9260852959012238,[-22.161914954738403, 0.9260852959012238],8.77766889843298,False,True,17.55533779686596,25,16.635021275568313,868.318,in_progress,0.0
101,55.0,6.34800162138988,1.3424756235139361,30.92058822498587,-25.646642574876743,0.8132160622420945,[-25.646642574876743, 0.8132160622420945],9.05624765393589,False,True,18.11249530787178,25,16.635021275568313,868.383,in_progress,0.0
101,56.0,6.401253940923675,1.3724850443635852,30.59507046486115,30.0,0.8102485602626999,[30.0, 0.8102485602626999],9.231843853469549,False,True,18.463687706939098,26,16.635021275568313,868.461,in_progress,0.0
101,57.0,6.446285448961007,1.3964423327181636,30.057093492533568,30.0,0.6523563264426278,[30.0, 0.6523563264426278],9.53071522879087,False,True,19.06143045758174,26,16.635021275568313,868.521,in_progress,0.0
101,58.0,6.492903502515684,1.4249140827401308,30.38571916455832,30.0,0.712374952102222,[30.0, 0.712374952102222],9.692744099059993,False,True,19.385488198119987,27,16.635021275568313,868.594,in_progress,0.0
101,59.0,6.54094231730726,1.4587553825021713,31.534085339424895,-30.0,0.5,[-30.0, 0.5],10.023156448432166,False,True,20.046312896864332,28,16.635021275568313,868.663,in_progress,0.0
101,60.0,6.580084614737977,1.487504457758051,32.57319106467068,-8.165873917416384,0.857077172389962,[-8.165873917416384, 0.857077172389962],10.326284010025654,False,True,20.65256802005131,28,16.635021275568313,868.729,in_progress,0.0
101,61.0,6.6157543374295615,1.5140909613098776,33.29950070262944,-27.932808041611057,1.0,[-27.932808041611057, 1.0],10.45947982658725,False,True,20.9189596531745,28,16.635021275568313,868.789,in_progress,0.0
101,62.0,6.6579106452389265,1.5443824555314758,33.82697888795681,5.346559766622789,0.6800991315920204,[5.346559766622789, 0.6800991315920204],10.76709998824555,False,True,21.5341999764911,29,16.635021275568313,868.859,in_progress,0.0
101,63.0,6.698307934394548,1.5705623112881464,33.697743708135185,-30.0,0.7042388801744336,[-30.0, 0.7042388801744336],10.904199577467907,False,True,21.808399154935813,29,16.635021275568313,868.924,in_progress,0.0
101,64.0,6.745269293086148,1.5991866127482612,33.133990244369826,-8.987862116109412,0.8240602107288314,[-8.987862116109412, 0.8240602107288314],11.059314651983557,False,True,22.118629303967115,30,16.635021275568313,868.985,in_progress,0.0
101,65.0,6.790901670783605,1.6223943370200489,31.85593185695051,30.0,0.7423957855300483,[30.0, 0.7423957855300483],11.321032455289101,False,True,22.642064910578203,30,16.635021275568313,869.061,in_progress,0.0
101,66.0,6.8432261492601585,1.6528729374273243,31.486763900104584,11.994358615705067,0.8878891872161976,[11.994358615705067, 0.8878891872161976],11.476728865465995,False,True,22.95345773093199,31,16.635021275568313,869.121,in_progress,0.0
101,67.0,6.887646904778445,1.681432389598323,31.74383163209791,1.3490923857960446,0.5,[1.3490923857960446, 0.5],11.705823551258868,False,True,23.411647102517737,31,16.635021275568313,869.191,in_progress,0.0
101,68.0,6.933646839663998,1.7093342469849147,31.631530627537394,30.0,0.5,[30.0, 0.5],11.829700459020543,False,True,23.659400918041086,32,16.635021275568313,869.251,in_progress,0.0
101,69.0,6.971122029789873,1.7356610033838025,32.330045424952104,11.194062795892506,0.925133551693607,[11.194062795892506, 0.925133551693607],11.940853779665636,False,True,23.88170755933127,32,16.635021275568313,869.326,in_progress,0.0
101,70.0,7.012034464103155,1.7702703950022032,34.03299505928221,-14.87864082352218,0.5,[-14.87864082352218, 0.5],12.120924080457579,False,True,24.241848160915158,32,16.635021275568313,869.394,in_progress,0.0
101,71.0,7.0513503707375165,1.802653572874625,35.122521841298514,-30.0,1.0,[-30.0, 1.0],12.23542751985617,False,True,24.47085503971234,32,16.635021275568313,869.463,in_progress,0.0
101,72.0,7.100920779187403,1.8350494155485637,34.57727406251581,7.0063106097957615,0.7880836106854643,[7.0063106097957615, 0.7880836106854643],12.354754593369261,False,True,24.709509186738522,33,16.635021275568313,869.515,in_progress,0.0
101,73.0,7.14684037684917,1.8626507707438782,33.8195185876969,30.0,0.5,[30.0, 0.5],12.458141713742876,False,True,24.91628342748575,33,16.635021275568313,869.592,in_progress,0.0
101,74.0,7.1900428478217275,1.8955999292946077,34.648189216703784,21.20740215338057,1.0,[21.20740215338057, 1.0],12.535822001838149,False,True,25.071644003676298,33,16.635021275568313,869.658,in_progress,0.0
101,75.0,7.220864101771925,1.9235847502569712,35.92998645578738,12.456802784014855,0.7861351226111365,[12.456802784014855, 0.7861351226111365],12.618479933097207,False,True,25.236959866194415,33,16.635021275568313,869.708,in_progress,0.0
