episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,2.701094313069944,1.061974912550826,0.0830812932057584,4.35414477835522,0.5426741857968111,[4.35414477835522, 0.5426741857968111],0.0,False,True,0.840795492176384,1,16.635021275568313,325.985,prepare,0.0
40,2.0,2.701356684771428,1.061784733683358,0.00981614327969802,-26.67674954875798,0.9042268280612489,[-26.67674954875798, 0.9042268280612489],1.68474426964076,False,True,0.84237213482038,1,16.635021275568313,326.053,in_progress,0.0
40,3.0,2.710135579013638,1.0616401228774577,-0.04141762544152645,-6.422007888705789,0.5086375198603112,[-6.422007888705789, 0.5086375198603112],1.7902905064788945,False,True,0.8951452532394473,1,16.635021275568313,326.125,in_progress,0.0
40,4.0,2.7377242940324695,1.0610312570461047,-0.2408609485705125,-30.0,1.0,[-30.0, 1.0],2.12198155248689,False,True,1.060990776243445,1,16.635021275568313,326.176,in_progress,0.0
40,5.0,2.76897336121764,1.0555858107947496,-1.5840525002285264,-10.876881187954528,0.5274848290662246,[-10.876881187954528, 0.5274848290662246],2.4976534342787455,False,True,1.2488267171393728,1,16.635021275568313,326.261,in_progress,0.0
40,6.0,2.8154139692557045,1.0484363058716317,-2.942923614323705,28.33331501227174,0.8051727879116162,[28.33331501227174, 0.8051727879116162],3.055961116976279,False,True,1.5279805584881394,2,16.635021275568313,326.329,in_progress,0.0
40,7.0,2.851804452960817,1.0439121052332445,-3.657452807383325,30.0,0.9551695629376573,[30.0, 0.9551695629376573],3.493452474530409,False,True,1.7467262372652046,2,16.635021275568313,326.377,in_progress,0.0
40,8.0,2.941172400294184,1.0463136913895728,-1.8555667357795564,15.043249755233589,0.789403652548323,[15.043249755233589, 0.789403652548323],4.567930015104813,False,True,2.2839650075524065,3,16.635021275568313,326.459,in_progress,0.0
40,9.0,2.9708776826409573,1.0482369912715424,-1.1653375267957178,-27.454101225037586,1.0,[-27.454101225037586, 1.0],4.925081072543944,False,True,2.462540536271972,3,16.635021275568313,326.519,in_progress,0.0
40,10.0,3.0169518369972836,1.0519003815379306,-0.12071271152100613,-30.0,0.6690642206718831,[-30.0, 0.6690642206718831],5.479042795287169,False,True,2.7395213976435846,3,16.635021275568313,326.578,in_progress,0.0
40,11.0,3.0747666178208215,1.0505604400201292,-0.33707114167714697,-30.0,0.9628769008816553,[-30.0, 0.9628769008816553],6.174133478578874,False,True,3.087066739289437,3,16.635021275568313,326.661,in_progress,0.0
40,12.0,3.1331495636300275,1.044147213240501,-1.742004303651198,30.0,0.5,[30.0, 0.5],6.876030771466421,False,True,3.4380153857332103,4,16.635021275568313,326.727,in_progress,0.0
40,13.0,3.1935331860445118,1.0352616865452984,-3.364757794854202,29.805187740354448,0.5,[29.805187740354448, 0.5],7.601966637484726,False,True,3.800983318742363,4,16.635021275568313,326.791,in_progress,0.0
40,14.0,3.2415361436319796,1.030782233475402,-3.7634922512691746,-1.939252393201624,0.868131634799822,[-1.939252393201624, 0.868131634799822],8.179075840075324,False,True,4.089537920037662,4,16.635021275568313,326.861,in_progress,0.0
40,15.0,3.2837516255686943,1.0281214829001126,-3.7629044147745097,-21.51829556934869,0.8371003148948154,[-21.51829556934869, 0.8371003148948154],8.6866121777132,False,True,4.3433060888566,5,16.635021275568313,326.916,in_progress,0.0
40,16.0,3.3364942872658943,1.0223799249522187,-4.258917225868854,10.28099269574924,0.5,[10.28099269574924, 0.5],9.320696332397198,False,True,4.660348166198599,5,16.635021275568313,326.989,in_progress,0.0
40,17.0,3.383051935812372,1.0166547513134314,-4.7919277914943335,-22.154248306097656,0.8913460568081778,[-22.154248306097656, 0.8913460568081778],9.880422198167203,False,True,4.9402110990836015,5,16.635021275568313,327.058,in_progress,0.0
40,18.0,3.4451160207438867,1.0077777834357624,-5.616366050868101,9.938144289647099,0.7619108243432697,[9.938144289647099, 0.7619108243432697],10.626563472865017,False,True,5.313281736432509,6,16.635021275568313,327.122,in_progress,0.0
40,19.0,3.5012797535256728,0.9982832052288655,-6.515977202259866,18.538377539188474,0.8509001911662982,[18.538377539188474, 0.8509001911662982],11.301759261984484,False,True,5.650879630992242,6,16.635021275568313,327.196,in_progress,0.0
40,20.0,3.563278865269514,0.9925749155419231,-6.204117495892586,16.175252637903796,1.0,[16.175252637903796, 1.0],12.04713494033606,False,True,6.02356747016803,7,16.635021275568313,327.248,in_progress,0.0
40,21.0,3.6169421559211345,0.9895592764941674,-5.587887696472851,-30.0,1.0,[-30.0, 1.0],12.692304123002735,False,True,6.346152061501368,7,16.635021275568313,327.325,in_progress,0.0
40,22.0,3.6790178744454507,0.9853545669603683,-5.153868762852236,23.403968593369328,0.9010649011398475,[23.403968593369328, 0.9010649011398475],13.438611542112714,False,True,6.719305771056357,7,16.635021275568313,327.391,in_progress,0.0
40,23.0,3.753799189470313,0.977225605041652,-5.422252043261591,-10.112235670484925,0.9204707780959566,[-10.112235670484925, 0.9204707780959566],14.337653506063916,False,True,7.168826753031958,8,16.635021275568313,327.457,in_progress,0.0
40,24.0,3.810099832433189,0.9727316003265534,-5.178796071983897,-19.841154284665578,0.7336324429209317,[-19.841154284665578, 0.7336324429209317],15.014525296829381,False,True,7.507262648414691,8,16.635021275568313,327.527,in_progress,0.0
40,25.0,3.880849183038017,0.9643412865082254,-5.654947007909199,14.308495739589006,0.9839321437183044,[14.308495739589006, 0.9839321437183044],15.86509047647587,False,True,7.932545238237935,9,16.635021275568313,327.588,in_progress,0.0
40,26.0,3.9334580303270354,0.9547002221661556,-6.648443460898677,-30.0,0.8099196146030005,[-30.0, 0.8099196146030005],16.497549002222215,False,True,8.248774501111107,9,16.635021275568313,327.659,in_progress,0.0
40,27.0,3.99551007264908,0.9415725625802756,-7.977452937719312,-30.0,0.9864262302254595,[-30.0, 0.9864262302254595],17.24352419138017,False,True,8.621762095690086,9,16.635021275568313,327.726,in_progress,0.0
40,28.0,4.0569613747936115,0.9245706195496252,-9.881118951269164,-15.944259973010013,1.0,[-15.944259973010013, 1.0],17.982257372224694,False,True,8.991128686112347,10,16.635021275568313,327.79,in_progress,0.0
40,29.0,4.1180196988195785,0.9040482780554563,-12.088747881262233,8.732097926993887,0.9058297323867461,[8.732097926993887, 0.9058297323867461],4.679060645920369,False,True,9.358121291840739,10,16.635021275568313,327.857,in_progress,0.0
40,30.0,4.175097961989471,0.8839888658058662,-13.8700750574374,21.50599680754329,0.6693859030617091,[21.50599680754329, 0.6693859030617091],4.850595860065508,False,True,9.701191720131016,11,16.635021275568313,327.923,in_progress,0.0
40,31.0,4.238045753036518,0.8662334006034629,-14.317640134700287,15.09743393599004,0.6835109714926656,[15.09743393599004, 0.6835109714926656],5.039777686809326,False,True,10.079555373618652,11,16.635021275568313,327.997,in_progress,0.0
40,32.0,4.302593600795438,0.8518832855096603,-13.891954899080641,28.64867136406415,0.5651369299433571,[28.64867136406415, 0.5651369299433571],5.2337716035521495,False,True,10.467543207104299,12,16.635021275568313,328.057,in_progress,0.0
40,33.0,4.351623278808835,0.844248591523055,-12.87376817422458,30.0,0.93513836397011,[30.0, 0.93513836397011],5.381130869092641,False,True,10.762261738185282,12,16.635021275568313,328.125,in_progress,0.0
40,34.0,4.415768742081995,0.8395370903582624,-10.706428391331523,30.0,0.803426044256713,[30.0, 0.803426044256713],5.573927811471594,False,True,11.147855622943188,12,16.635021275568313,328.196,in_progress,0.0
40,35.0,4.468259647006526,0.8410411702741784,-8.098920209012578,-1.5035436952647458,0.5001110576795098,[-1.5035436952647458, 0.5001110576795098],22.926807843435853,False,True,11.463403921717926,13,16.635021275568313,328.262,in_progress,0.0
40,36.0,4.528635048919119,0.8470225912920657,-4.774187630447513,30.0,0.6902447427792695,[30.0, 0.6902447427792695],23.65271926657174,False,True,11.82635963328587,13,16.635021275568313,328.327,in_progress,0.0
40,37.0,4.575747408626848,0.8564544106434789,-1.6727445257464606,-4.780520786534407,1.0,[-4.780520786534407, 1.0],24.21919029873717,False,True,12.109595149368586,13,16.635021275568313,328.383,in_progress,0.0
40,38.0,4.635353413973077,0.8707473930296582,1.9082282246284292,9.593140334307883,0.5487119680003507,[9.593140334307883, 0.5487119680003507],24.935894640318754,False,True,12.467947320159377,14,16.635021275568313,328.452,in_progress,0.0
40,39.0,4.694584497080372,0.8867017768319074,5.083510424165159,-4.622643719645218,0.8619168619229044,[-4.622643719645218, 0.8619168619229044],25.648101351825687,False,True,12.824050675912844,14,16.635021275568313,328.521,in_progress,0.0
40,40.0,4.748358139115039,0.9010057770437386,7.146622761774438,30.0,0.7989291115998005,[30.0, 0.7989291115998005],26.29468411838145,False,True,13.147342059190725,14,16.635021275568313,328.601,in_progress,0.0
40,41.0,4.795114554051851,0.9176823909768299,9.642977544585108,30.0,0.671537990511875,[30.0, 0.671537990511875],26.85691184933025,False,True,13.428455924665124,15,16.635021275568313,328.659,in_progress,0.0
40,42.0,4.846359679513916,0.942809737094674,13.394876338495468,-30.0,0.9194912986898793,[-30.0, 0.9194912986898793],6.8682869300449205,False,True,13.736573860089841,15,16.635021275568313,328.713,in_progress,0.0
40,43.0,4.894027152721298,0.9646677780999661,15.694957973777475,-24.784071520144508,0.6539821819980777,[-24.784071520144508, 0.6539821819980777],7.011588769939381,False,True,14.023177539878763,15,16.635021275568313,328.789,in_progress,0.0
40,44.0,4.946163196020646,0.9879282043716312,17.599985254543242,30.0,0.6091148602705867,[30.0, 0.6091148602705867],7.168323578675742,False,True,14.336647157351484,16,16.635021275568313,328.852,in_progress,0.0
40,45.0,4.990979220245872,1.009510561726689,19.36599421802886,7.320582471298039,0.6975459371632512,[7.320582471298039, 0.6975459371632512],7.303054484824358,False,True,14.606108969648716,16,16.635021275568313,328.936,in_progress,0.0
40,46.0,5.047429651128432,1.045508668601806,22.77874322879216,-20.012653097636733,0.8133804396407223,[-20.012653097636733, 0.8133804396407223],7.472773020161993,False,True,14.945546040323986,16,16.635021275568313,328.99,in_progress,0.0
40,47.0,5.086584548417062,1.068895023431745,24.299325004440682,3.280383393077237,0.5,[3.280383393077237, 0.5],7.590490454900713,False,True,15.180980909801425,17,16.635021275568313,329.062,in_progress,0.0
40,48.0,5.136470143873094,1.0980627870737956,25.718065269911524,0.07771223868848409,0.5841383417502841,[0.07771223868848409, 0.5841383417502841],7.740468505348599,False,True,15.480937010697199,17,16.635021275568313,329.127,in_progress,0.0
40,49.0,5.177311263362978,1.1230361616452598,26.836011069179342,30.0,0.8454868917957005,[30.0, 0.8454868917957005],7.863256246975774,False,True,15.726512493951548,17,16.635021275568313,329.19,in_progress,0.0
40,50.0,5.220347842709329,1.1488139462413918,27.646004832514755,-30.0,0.7745856550611937,[-30.0, 0.7745856550611937],7.99264390572541,False,True,15.98528781145082,18,16.635021275568313,329.247,in_progress,0.0
40,51.0,5.264399480826583,1.181366613910639,29.572008082389846,30.0,0.5,[30.0, 0.5],8.125091028276206,False,True,16.25018205655241,18,16.635021275568313,329.329,in_progress,0.0
40,52.0,5.310253408505241,1.214624949520572,31.027326440765048,-30.0,0.9027779555581812,[-30.0, 0.9027779555581812],8.262957806844536,False,True,16.525915613689072,18,16.635021275568313,329.365,in_progress,0.0
