episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,1.0,2.701069248471754,1.0617007523304276,0.004428946580097078,7.932536783312337,0.5757738909967447,[7.932536783312337, 0.5757738909967447],0.0,False,True,0.840643979405512,1,16.635021275568313,663.527,prepare,0.0
80,2.0,2.7014729030928955,1.0617169693290125,-0.009727763092967552,27.20450819259434,1.0,[27.20450819259434, 1.0],1.6861411275434774,False,True,0.8430705637717387,1,16.635021275568313,663.591,in_progress,0.0
80,3.0,2.7074620897452037,1.0613785470706876,-0.13611394082903153,-13.621851289898895,0.6520169105838991,[-13.621851289898895, 0.6520169105838991],1.7581460077483086,False,True,0.8790730038741543,1,16.635021275568313,663.659,in_progress,0.0
80,4.0,2.726113329102402,1.0612926001371144,-0.18990363215637357,26.498167677517678,0.6345504186093418,[26.498167677517678, 0.6345504186093418],1.9823863840627916,False,True,0.9911931920313958,1,16.635021275568313,663.717,in_progress,0.0
80,5.0,2.76452723642775,1.0646335775588034,0.49833919433681867,30.0,0.5,[30.0, 0.5],0.6110621722502285,False,True,1.222124344500457,1,16.635021275568313,663.807,in_progress,0.0
80,6.0,2.7932876530960793,1.0704224328753158,1.8407832303800988,-30.0,0.530203354009082,[-30.0, 0.530203354009082],0.6975155853758397,False,True,1.3950311707516794,2,16.635021275568313,663.852,in_progress,0.0
80,7.0,2.8260802052581386,1.0775794657777713,3.330549011418094,9.034469824460885,0.6562185780003549,[9.034469824460885, 0.6562185780003549],0.7960903145045831,False,True,1.5921806290091662,2,16.635021275568313,663.931,in_progress,0.0
80,8.0,2.859150161667698,1.0838465813729599,4.323370409443774,3.4963971277340704,1.0,[3.4963971277340704, 1.0],0.8954976039946821,False,True,1.7909952079893643,2,16.635021275568313,663.931,in_progress,0.0
80,9.0,2.921850189103081,1.0979822006392317,6.372759259909233,-2.486382580449998,0.9872248590845086,[-2.486382580449998, 0.9872248590845086],1.0839699908886926,False,True,2.1679399817773852,2,16.635021275568313,664.051,in_progress,0.0
80,10.0,2.9646739634842807,1.1058236396591943,7.037112235154387,-27.370351218231548,0.9862438576223636,[-27.370351218231548, 0.9862438576223636],1.2126954702807697,False,True,2.4253909405615395,3,16.635021275568313,664.127,in_progress,0.0
80,11.0,3.028382156763321,1.1147745981220802,7.239012004636606,30.0,0.8225696885284844,[30.0, 0.8225696885284844],1.4041923001853707,False,True,2.8083846003707413,3,16.635021275568313,664.188,in_progress,0.0
80,12.0,3.0826958470424004,1.1218404549408818,7.281387446643073,6.693712930370516,0.5,[6.693712930370516, 0.5],1.5674518014555445,False,True,3.134903602911089,3,16.635021275568313,664.258,in_progress,0.0
80,13.0,3.1301983341917534,1.1295232316450559,7.6611840992021945,9.33025102962084,0.655771470778774,[9.33025102962084, 0.655771470778774],1.7102395633256737,False,True,3.4204791266513475,4,16.635021275568313,664.326,in_progress,0.0
80,14.0,3.186213897047207,1.1426463253503605,8.97259662009314,-20.02583013567669,0.7317461787230612,[-20.02583013567669, 0.7317461787230612],1.8786241894917555,False,True,3.757248378983511,4,16.635021275568313,664.378,in_progress,0.0
80,15.0,3.235795443739482,1.1551314757316828,10.06437279121531,8.81748663904797,0.6288151986372665,[8.81748663904797, 0.6288151986372665],2.027667145710659,False,True,4.055334291421318,4,16.635021275568313,664.472,in_progress,0.0
80,16.0,3.298700654864558,1.168568141590605,10.573279802004667,-27.82892802209301,0.9105107114919713,[-27.82892802209301, 0.9105107114919713],2.2167583012120224,False,True,4.433516602424045,5,16.635021275568313,664.517,in_progress,0.0
80,17.0,3.347179835260969,1.1771817182594602,10.43720114403797,30.0,1.0,[30.0, 1.0],2.362485624771859,False,True,4.724971249543718,5,16.635021275568313,664.591,in_progress,0.0
